latitude,longitude,acq_time_npt,date,temperature,humidity,windspeed,pressure,cloudcover,precipitation,non_fire
27.5527,84.4398,14:25,2024-02-16,25.8,45.0,8.0,980.8,62.1,0.7,0
27.545,84.4625,14:25,2024-02-16,25.8,45.0,8.0,980.7,80.5,0.7,0
27.5614,84.4881,14:25,2024-02-16,26.0,36.0,6.8,980.6,87.1,0.7,0
27.9481,83.7583,09:54,2024-02-17,16.7,58.3,5.0,981.7,44.6,4.5,0
27.9582,83.7544,09:54,2024-02-17,14.7,62.0,2.1,872.0,56.8,26.3,0
27.289,87.8545,13:28,2024-02-17,19.0,46.0,2.1,888.5,65.1,0.0,0
27.287,87.8423,13:28,2024-02-17,20.0,46.0,2.1,905.2,47.5,0.0,0
27.1494,84.9883,13:28,2024-02-17,24.2,48.0,13.0,987.2,55.7,1.4,0
27.539,84.2266,13:28,2024-02-17,24.2,52.0,6.7,983.4,42.7,1.2,0
27.9627,84.2401,13:28,2024-02-17,21.3,45.0,2.6,909.2,47.4,5.4,0
27.9571,84.2324,13:28,2024-02-17,22.7,48.0,2.5,940.9,54.5,18.2,0
26.9931,87.4287,13:28,2024-02-17,19.4,61.0,11.5,908.6,64.1,0.0,0
27.5209,84.2081,14:09,2024-02-18,24.8,44.0,7.1,977.9,50.5,1.2,0
28.0085,83.7791,10:17,2024-02-20,18.9,49.9,1.4,988.8,49.1,4.5,0
27.4039,83.7353,13:53,2024-02-20,27.5,36.0,5.9,989.1,45.9,3.8,0
27.9923,85.1341,13:53,2024-02-20,21.9,42.0,11.1,906.0,82.7,28.7,0
27.9907,84.7917,13:53,2024-02-20,25.3,38.0,2.4,951.6,47.9,19.6,0
28.5004,81.2224,10:58,2024-02-21,20.5,69.0,3.9,982.7,48.5,12.5,0
28.4965,81.2426,10:58,2024-02-21,20.5,69.0,3.9,982.8,87.3,12.5,0
28.4761,81.2163,10:58,2024-02-21,20.6,69.0,3.9,983.6,50.9,12.5,0
28.503,81.2288,10:58,2024-02-21,20.5,69.0,3.9,982.7,88.0,12.5,0
27.0137,87.5148,12:56,2024-02-21,19.2,41.1,2.9,995.8,88.6,0.2,0
27.0185,87.5122,12:56,2024-02-21,17.8,51.5,4.5,999.5,67.5,0.2,0
27.0229,87.5555,12:56,2024-02-21,19.8,53.9,4.6,1018.5,88.9,0.2,0
27.0271,87.5491,12:56,2024-02-21,20.9,55.1,1.8,988.9,68.5,0.2,0
27.5519,84.1715,14:34,2024-02-21,25.4,48.0,5.4,984.0,83.9,0.9,0
28.5135,81.2364,14:35,2024-02-21,25.1,47.0,7.4,982.2,46.0,12.5,0
28.4714,81.2169,14:35,2024-02-21,25.2,47.0,7.4,983.8,61.6,12.5,0
28.1218,85.3016,21:55,2024-02-21,7.6,89.0,7.6,849.0,53.9,30.5,0
28.123,85.3124,21:55,2024-02-21,-1.4,79.0,4.3,774.2,84.0,1.6,0
28.4539,83.6055,10:00,2024-02-22,8.9,34.0,5.7,806.6,84.3,0.8,0
28.5856,81.259,10:00,2024-02-22,19.4,53.0,4.7,980.9,61.2,12.5,0
26.9729,87.4227,13:37,2024-02-22,17.4,67.0,1.0,907.2,83.5,0.0,0
27.1208,87.0598,13:37,2024-02-22,20.8,57.0,5.9,938.2,53.3,2.3,0
27.1223,87.0699,13:37,2024-02-22,20.9,54.7,4.4,1011.9,47.9,0.8,0
28.5375,81.2359,13:38,2024-02-22,24.1,37.0,9.0,982.3,58.6,12.5,0
27.7777,84.7451,13:38,2024-02-22,21.2,36.0,5.5,906.5,47.3,19.2,0
28.557,81.2446,13:38,2024-02-22,24.4,31.0,10.7,981.9,63.1,12.5,0
28.561,81.2644,13:38,2024-02-22,24.4,31.0,10.7,981.1,64.1,12.5,0
28.8579,80.1179,10:41,2024-02-23,17.8,54.0,1.5,980.4,58.6,27.3,0
27.0833,87.5594,10:41,2024-02-23,15.2,40.5,2.8,985.2,56.5,0.7,0
28.8205,80.1212,10:41,2024-02-23,16.9,58.0,1.3,980.5,65.0,27.3,0
27.0895,87.5301,10:41,2024-02-23,15.7,45.5,3.7,995.6,84.2,0.2,0
28.8221,80.1108,10:41,2024-02-23,17.0,58.0,1.3,980.9,46.1,27.3,0
28.8295,80.123,10:41,2024-02-23,17.7,54.0,1.5,979.6,67.8,27.3,0
28.8311,80.1126,10:41,2024-02-23,17.8,54.0,1.5,980.7,46.0,27.3,0
27.0966,87.0938,14:18,2024-02-23,20.6,44.2,3.5,994.4,47.5,0.8,0
26.6327,86.753,14:18,2024-02-23,26.1,22.0,21.7,986.8,57.4,2.2,0
26.6318,86.7581,14:18,2024-02-23,26.1,22.0,21.7,987.0,69.4,2.2,0
27.0993,87.1171,14:18,2024-02-23,18.8,46.1,3.4,1003.4,40.5,0.3,0
28.1151,85.3113,14:19,2024-02-23,7.4,43.0,3.2,980.4,84.2,6.0,0
27.6056,83.5414,14:19,2024-02-23,24.6,49.5,3.5,1009.3,46.2,1.9,0
28.0078,83.9218,14:19,2024-02-23,18.0,48.4,5.0,1004.2,62.6,28.1,0
28.5067,81.2914,14:19,2024-02-23,23.9,22.0,12.8,979.4,67.9,12.5,0
28.5051,81.2782,14:19,2024-02-23,24.0,22.0,12.8,980.9,82.5,12.5,0
28.5167,81.2898,14:19,2024-02-23,24.0,22.0,12.8,980.9,61.8,12.5,0
28.5152,81.2767,14:19,2024-02-23,23.9,22.0,12.8,979.5,50.0,12.5,0
27.1208,87.6184,21:38,2024-02-23,17.1,53.6,3.7,997.8,49.0,0.2,0
27.8168,86.1941,09:43,2024-02-24,1.1,34.0,5.8,748.2,50.0,15.7,0
27.8154,86.2088,09:43,2024-02-24,7.2,44.8,1.4,1013.8,64.9,8.9,0
27.1363,87.6304,13:21,2024-02-24,20.7,54.9,1.3,1013.4,42.6,0.2,0
28.3288,84.0927,13:22,2024-02-24,17.3,32.0,6.2,886.5,67.6,7.0,0
28.1878,84.8852,10:23,2024-02-25,14.5,28.0,5.9,874.7,52.3,11.8,0
26.6251,87.6042,14:02,2024-02-25,25.6,27.0,9.7,990.0,49.4,20.8,0
28.4521,81.2155,14:03,2024-02-25,23.4,27.0,10.2,983.8,63.8,12.5,0
28.805,80.2595,11:04,2024-02-26,18.8,42.0,1.3,979.5,40.7,12.7,0
28.8039,80.2645,11:04,2024-02-26,18.8,42.0,1.3,978.6,82.8,12.7,0
28.8093,80.2373,11:04,2024-02-26,18.9,42.0,1.3,980.8,82.0,12.7,0
28.821,80.2457,11:04,2024-02-26,18.9,42.0,1.3,980.5,45.0,26.2,0
28.8084,80.2424,11:04,2024-02-26,18.9,42.0,1.3,980.7,85.1,12.7,0
27.127,87.5945,13:06,2024-02-26,20.3,51.3,2.4,1000.7,86.7,0.2,0
27.0956,87.6054,13:06,2024-02-26,21.0,53.2,1.4,991.9,85.5,0.2,0
28.8168,80.2245,14:44,2024-02-26,24.6,20.0,3.3,979.2,81.8,26.2,0
28.8504,80.2441,14:44,2024-02-26,24.5,24.0,5.9,980.2,60.7,26.2,0
28.634,82.6425,14:44,2024-02-26,18.3,19.0,7.0,858.5,62.2,6.3,0
28.6376,82.6376,14:44,2024-02-26,19.7,19.0,7.0,879.9,64.4,6.3,0
28.8021,80.2259,14:44,2024-02-26,24.7,20.0,3.3,980.0,65.3,12.7,0
28.7997,80.1956,14:44,2024-02-26,24.7,20.0,3.3,981.1,56.6,12.7,0
28.8193,80.2549,14:44,2024-02-26,24.7,20.0,3.3,981.0,44.9,26.2,0
28.8356,80.2456,14:44,2024-02-26,24.5,24.0,5.9,980.5,62.7,26.2,0
28.8488,80.252,14:44,2024-02-26,24.5,24.0,5.9,980.3,49.6,26.2,0
28.8463,80.2215,14:44,2024-02-26,24.3,24.0,5.9,977.8,82.8,26.2,0
27.746,86.9348,10:07,2024-02-27,-6.9,59.6,1.8,1005.1,68.6,0.3,0
26.912,85.4391,10:07,2024-02-27,19.6,51.0,5.5,991.3,46.4,3.5,0
27.7345,86.9363,10:07,2024-02-27,-6.2,52.1,3.2,993.6,81.4,0.0,0
28.8102,80.2016,13:47,2024-02-27,24.8,32.0,8.4,981.1,49.7,12.7,0
28.8132,80.2177,13:47,2024-02-27,24.8,32.0,8.4,981.0,89.5,26.2,0
28.0222,84.1707,13:47,2024-02-27,23.3,25.0,3.6,923.9,49.7,12.1,0
28.068,84.8268,13:47,2024-02-27,23.9,33.0,6.9,945.6,68.5,19.6,0
27.9981,85.7924,13:47,2024-02-27,11.4,74.0,3.1,804.4,81.1,2.7,0
27.9994,85.8023,13:47,2024-02-27,5.5,64.0,3.8,727.0,68.6,17.3,0
27.8138,84.9151,13:47,2024-02-27,24.8,29.0,10.1,929.6,66.3,19.6,0
27.9141,85.9167,13:47,2024-02-27,15.0,49.0,6.8,812.1,65.5,4.7,0
27.5857,84.1632,13:47,2024-02-27,25.8,32.0,8.0,984.6,68.9,2.5,0
27.7015,85.0324,13:47,2024-02-27,22.5,31.0,10.1,900.8,63.1,28.7,0
27.5435,84.1231,13:47,2024-02-27,25.8,32.0,9.8,984.2,40.2,0.9,0
27.5547,84.4324,13:47,2024-02-27,25.7,33.0,8.2,981.4,51.9,1.2,0
27.5563,84.4427,13:47,2024-02-27,25.6,33.0,8.2,980.4,44.0,0.7,0
27.7674,85.8478,13:47,2024-02-27,20.5,23.0,5.1,863.1,58.9,0.0,0
27.5623,84.6002,13:47,2024-02-27,26.2,32.0,6.2,978.7,85.7,0.7,0
27.5793,85.8237,13:47,2024-02-27,23.0,27.0,5.0,892.3,66.4,1.9,0
27.4131,84.9616,13:47,2024-02-27,24.2,30.0,9.4,945.4,47.2,2.3,0
27.2787,84.9828,13:47,2024-02-27,25.1,28.0,10.0,964.6,67.2,1.3,0
27.0363,86.7402,13:47,2024-02-27,24.7,40.0,7.6,955.9,42.9,2.2,0
29.5789,82.3368,13:48,2024-02-27,5.5,75.0,4.3,781.9,67.9,4.8,0
29.5949,82.2881,13:48,2024-02-27,5.0,75.0,4.3,770.3,80.9,1.3,0
29.5752,81.4671,13:48,2024-02-27,2.1,81.0,5.4,740.4,44.5,16.9,0
27.2217,86.3436,10:47,2024-02-28,23.2,39.0,5.7,954.7,80.9,0.2,0
28.4693,84.8833,10:47,2024-02-28,8.0,62.0,4.8,755.9,61.7,0.8,0
28.6465,82.807,10:47,2024-02-28,10.4,52.0,4.9,774.6,59.7,5.1,0
27.2238,86.3397,10:47,2024-02-28,23.5,39.0,5.7,960.0,45.7,0.2,0
28.4691,84.8666,14:28,2024-02-28,8.5,63.0,5.4,760.0,66.2,0.8,0
28.4105,83.3979,14:28,2024-02-28,20.3,39.0,7.1,881.3,42.4,2.2,0
28.0921,81.911,14:28,2024-02-28,25.2,32.0,13.4,975.4,88.0,10.2,0
28.0941,81.9311,14:28,2024-02-28,25.2,32.0,13.4,976.2,40.2,10.2,0
27.5448,84.0723,14:28,2024-02-28,25.7,42.0,12.9,986.0,63.3,0.9,0
26.8053,85.4448,09:50,2024-02-29,20.9,52.0,1.3,992.3,51.6,3.5,0
27.2466,86.6073,13:31,2024-02-29,20.3,50.9,1.7,991.5,48.9,0.0,0
27.0056,87.5581,13:15,2024-03-02,23.4,45.4,1.6,983.8,51.8,0.2,0
27.0253,87.5306,13:15,2024-03-02,25.1,53.6,1.4,992.4,45.6,0.2,0
27.0291,87.5505,13:15,2024-03-02,23.7,52.4,4.8,1003.9,81.6,0.2,0
27.5529,84.5205,10:13,2024-03-03,21.0,71.0,4.5,980.5,42.4,0.7,0
27.5442,84.0915,13:56,2024-03-03,22.2,71.0,7.6,985.5,46.8,0.9,0
27.7966,85.1926,13:56,2024-03-03,17.0,52.0,1.8,860.5,81.4,9.7,0
27.8057,85.1906,13:56,2024-03-03,15.8,51.0,2.9,836.7,51.0,1.4,0
26.9854,86.7522,13:56,2024-03-03,23.3,68.0,6.7,964.7,49.5,4.3,0
26.8318,85.3409,13:56,2024-03-03,23.7,61.0,19.4,992.0,59.0,5.9,0
27.0461,85.9297,13:56,2024-03-03,24.0,53.4,2.0,1010.4,63.8,0.1,0
27.2477,87.2325,13:56,2024-03-03,23.4,55.1,2.6,1013.6,87.6,0.8,0
27.4293,87.8956,13:56,2024-03-03,14.3,65.0,7.6,818.1,49.0,0.3,0
27.4755,87.696,13:56,2024-03-03,14.2,60.0,6.4,818.2,82.9,0.3,0
27.4804,85.2447,13:56,2024-03-03,20.0,57.0,7.8,914.7,50.6,6.3,0
27.5427,84.0815,13:56,2024-03-03,22.2,71.0,7.6,985.1,83.9,0.9,0
26.8024,87.6802,13:56,2024-03-03,23.0,57.0,4.3,948.7,52.3,2.5,0
26.9696,87.5446,13:56,2024-03-03,21.6,52.9,4.0,1006.2,81.2,0.2,0
26.9869,86.7639,13:56,2024-03-03,22.0,68.0,6.7,943.0,59.7,2.2,0
28.199,83.8975,13:57,2024-03-03,14.5,74.0,6.5,886.0,50.6,7.0,0
28.6961,80.2946,13:57,2024-03-03,23.0,65.0,7.6,981.5,69.1,12.7,0
26.8471,88.1423,12:59,2024-03-04,19.7,49.0,10.7,881.4,45.2,0.1,0
27.4966,87.7798,13:00,2024-03-04,15.6,74.0,6.9,846.6,66.3,0.0,0
27.243,87.4386,09:56,2024-03-05,11.1,57.9,1.3,997.3,88.6,26.9,0
27.5554,87.788,09:56,2024-03-05,12.3,59.0,7.0,787.4,58.0,0.8,0
27.2491,87.4463,09:56,2024-03-05,10.7,48.3,1.8,1008.8,48.6,26.9,0
27.2417,87.4491,09:56,2024-03-05,12.4,57.6,4.2,1015.4,51.1,26.9,0
26.9448,87.464,13:40,2024-03-05,25.6,47.7,2.1,982.9,41.9,0.2,0
26.4145,87.2492,13:40,2024-03-05,27.0,43.0,25.2,994.5,58.6,9.4,0
27.0477,87.5404,13:40,2024-03-05,27.6,43.6,1.6,1010.3,84.4,0.2,0
27.0409,85.9688,13:40,2024-03-05,24.3,49.8,1.2,1017.6,49.7,0.3,0
27.0545,85.7587,13:40,2024-03-05,25.8,45.0,18.4,974.6,68.1,0.2,0
26.413,87.2393,13:40,2024-03-05,27.0,43.0,25.2,994.4,40.3,9.4,0
27.0375,87.5321,13:40,2024-03-05,27.1,41.5,3.9,1012.0,89.4,0.2,0
27.0389,87.542,13:40,2024-03-05,27.2,49.1,1.3,1007.3,69.9,0.2,0
26.6714,87.0497,13:40,2024-03-05,27.8,37.0,25.8,992.3,69.5,13.6,0
27.5889,84.1792,13:41,2024-03-05,26.2,45.0,11.7,984.7,51.5,2.5,0
27.3224,85.0006,13:41,2024-03-05,26.2,37.0,13.1,953.1,53.2,2.3,0
27.5666,84.6497,13:41,2024-03-05,26.2,38.0,7.3,976.9,44.9,0.7,0
28.2096,83.5762,10:36,2024-03-06,16.2,41.0,4.3,859.6,82.1,13.1,0
28.4934,80.9008,10:36,2024-03-06,17.5,66.0,7.4,984.5,63.1,11.7,0
28.495,80.8905,10:36,2024-03-06,17.5,66.0,7.4,984.5,45.9,11.7,0
28.3186,82.9465,10:36,2024-03-06,15.3,29.0,4.8,807.4,89.0,3.3,0
26.9836,86.7663,14:21,2024-03-06,24.2,54.0,9.1,947.7,63.8,2.2,0
27.3133,84.7703,14:22,2024-03-06,24.5,49.0,11.2,975.4,47.6,1.5,0
27.3178,84.775,14:22,2024-03-06,24.5,49.0,11.2,976.3,57.3,1.5,0
28.7185,80.3939,14:22,2024-03-06,22.4,51.0,12.6,980.7,88.9,11.1,0
28.3461,84.4202,14:22,2024-03-06,15.0,42.0,6.8,814.8,86.1,1.7,0
27.6568,84.2678,14:22,2024-03-06,25.9,45.0,7.9,983.8,50.8,2.7,0
27.2473,87.2919,21:33,2024-03-06,17.1,55.2,4.6,1010.3,83.9,0.8,0
27.8602,85.886,21:33,2024-03-06,11.9,53.0,3.6,837.8,47.0,5.0,0
27.3877,86.134,21:33,2024-03-06,13.9,57.8,3.7,986.6,44.6,8.4,0
26.8369,87.5452,09:39,2024-03-07,14.5,63.0,7.8,857.7,48.9,0.1,0
27.0806,86.6688,09:39,2024-03-07,15.9,56.4,1.4,1015.8,42.0,0.7,0
27.0677,86.6669,09:39,2024-03-07,16.2,56.3,2.2,1000.4,82.5,0.0,0
28.8768,80.2374,11:16,2024-03-07,19.1,68.0,5.2,978.6,63.5,26.2,0
28.8611,80.2328,11:16,2024-03-07,19.2,68.0,5.2,979.4,45.2,26.2,0
28.8627,80.2753,13:25,2024-03-07,23.1,49.0,10.0,978.9,51.4,26.2,0
27.5249,84.2389,13:25,2024-03-07,25.7,49.0,8.4,983.2,66.8,1.2,0
27.5222,84.2217,13:25,2024-03-07,25.0,49.0,8.4,971.0,46.3,1.2,0
27.5264,84.2431,13:25,2024-03-07,25.8,49.0,8.4,983.7,47.2,1.2,0
27.5428,85.7758,13:25,2024-03-07,27.0,26.0,7.6,939.6,58.6,9.8,0
27.3226,85.0172,13:25,2024-03-07,23.4,46.0,7.6,948.8,63.3,2.3,0
27.3316,85.0194,13:25,2024-03-07,23.2,46.0,7.6,945.4,55.0,2.3,0
27.5173,86.3844,13:25,2024-03-07,17.0,58.7,4.6,984.0,89.5,0.7,0
26.9786,85.696,13:25,2024-03-07,23.7,49.0,1.3,1001.2,50.1,0.1,0
27.1924,87.2711,13:25,2024-03-07,24.2,41.8,3.3,1006.3,65.6,0.8,0
27.1792,87.2579,13:25,2024-03-07,26.4,54.9,3.9,1015.9,64.8,0.8,0
27.1818,87.2722,13:25,2024-03-07,25.3,43.6,3.5,998.0,51.5,0.8,0
27.1849,87.2623,13:25,2024-03-07,25.7,54.1,3.9,1011.8,86.8,0.8,0
27.1874,87.2771,13:25,2024-03-07,25.5,43.5,3.4,1017.8,68.3,0.8,0
27.1081,87.075,13:25,2024-03-07,21.6,56.3,3.4,1012.8,60.4,0.3,0
26.9946,86.7575,13:25,2024-03-07,23.7,56.0,8.7,955.6,85.6,2.2,0
28.8696,80.2316,13:25,2024-03-07,23.2,47.0,11.9,979.2,61.7,26.2,0
28.8536,80.2365,13:25,2024-03-07,23.3,47.0,11.9,980.1,86.4,26.2,0
28.8481,80.2428,10:19,2024-03-08,17.5,67.0,2.8,979.8,40.3,26.2,0
26.9642,85.0015,10:19,2024-03-08,20.5,53.0,4.4,991.4,80.2,3.1,0
27.5639,82.8639,10:19,2024-03-08,19.2,58.0,2.7,988.7,59.6,3.8,0
27.0367,87.5172,10:19,2024-03-08,20.7,59.9,2.1,982.4,65.8,0.2,0
27.879,85.8968,10:19,2024-03-08,16.5,56.0,6.2,864.9,41.6,5.0,0
27.8808,85.8854,10:19,2024-03-08,14.5,51.0,5.5,841.0,60.2,5.0,0
28.8498,80.237,10:19,2024-03-08,17.5,67.0,2.8,980.2,54.8,26.2,0
28.8496,80.2295,10:19,2024-03-08,17.5,67.0,2.8,980.3,52.4,26.2,0
28.4925,83.7395,10:19,2024-03-08,-4.6,33.0,2.3,640.2,87.9,1.3,0
28.7118,82.9594,10:19,2024-03-08,4.0,37.0,7.1,704.9,62.7,3.9,0
28.7131,82.9496,10:19,2024-03-08,-0.4,48.0,4.6,657.9,56.6,8.8,0
26.4773,87.8271,14:05,2024-03-08,28.2,30.0,18.6,993.7,45.6,15.2,0
27.5618,85.8517,14:06,2024-03-08,22.0,29.0,3.7,877.4,86.6,0.0,0
28.5626,83.3375,14:06,2024-03-08,9.1,40.3,3.9,989.5,65.0,0.4,0
28.6339,81.994,14:06,2024-03-08,23.0,21.0,5.8,899.0,66.4,0.8,0
27.8485,86.8113,14:06,2024-03-08,-0.8,56.4,2.3,984.6,66.3,0.0,0
27.8519,86.8169,14:06,2024-03-08,-0.2,49.8,4.5,985.1,51.3,0.0,0
27.5331,84.415,14:06,2024-03-08,27.1,40.0,12.8,976.0,68.4,1.2,0
27.5346,84.4272,14:06,2024-03-08,27.1,40.0,12.8,976.2,81.7,1.2,0
27.526,84.6052,14:06,2024-03-08,28.0,35.0,9.7,974.0,83.4,1.4,0
27.9421,83.9389,14:06,2024-03-08,25.9,24.0,5.8,922.4,45.0,3.1,0
28.4848,83.72,14:06,2024-03-08,1.7,66.0,2.1,693.8,47.7,1.4,0
28.5345,83.687,14:06,2024-03-08,15.4,37.0,3.8,809.2,88.4,0.8,0
29.8281,82.1017,14:07,2024-03-08,7.8,46.0,1.6,757.6,45.6,12.6,0
27.1499,86.6575,13:09,2024-03-09,25.8,34.0,11.2,925.9,85.3,0.2,0
27.1516,86.6509,13:09,2024-03-09,24.7,57.7,4.0,987.9,86.3,0.0,0
27.1432,86.6258,13:09,2024-03-09,27.1,35.0,11.2,947.2,44.1,0.2,0
27.1445,86.6181,13:09,2024-03-09,26.5,34.0,11.2,935.9,49.5,0.2,0
27.2939,86.0892,21:57,2024-03-09,14.8,42.7,4.0,998.8,64.4,3.8,0
27.3033,86.0715,21:57,2024-03-09,14.6,59.1,2.3,993.3,51.9,3.8,0
29.9416,81.8569,10:02,2024-03-10,7.7,37.0,5.5,796.8,46.0,25.5,0
29.9444,81.8649,10:02,2024-03-10,5.1,36.0,5.5,759.7,49.6,25.5,0
28.1211,83.9078,10:02,2024-03-10,17.7,47.5,4.9,990.4,60.1,28.1,0
27.5307,86.3353,10:02,2024-03-10,14.3,55.9,3.7,981.2,63.5,0.7,0
27.5294,86.3452,10:02,2024-03-10,15.4,57.0,5.9,825.4,89.1,9.8,0
27.5534,85.091,10:02,2024-03-10,15.9,47.0,8.7,845.3,53.0,7.2,0
27.2315,87.2514,10:02,2024-03-10,21.4,56.4,4.6,1014.1,43.4,0.8,0
27.1302,87.5733,10:02,2024-03-10,19.8,52.1,2.2,1001.3,40.1,0.2,0
27.1287,87.5832,10:02,2024-03-10,18.9,58.5,1.0,995.9,82.7,0.2,0
26.863,85.8146,10:02,2024-03-10,22.2,48.0,1.2,1004.5,62.1,0.3,0
28.1163,83.9086,13:50,2024-03-10,22.1,43.0,9.5,890.5,81.0,7.0,0
27.1255,87.5838,13:50,2024-03-10,26.3,55.7,3.2,983.6,51.5,0.2,0
27.0583,87.6331,13:50,2024-03-10,22.7,35.0,8.6,864.4,68.6,0.1,0
27.0598,87.6441,13:50,2024-03-10,21.9,53.8,3.4,999.1,63.5,0.0,0
26.6767,86.7086,13:50,2024-03-10,27.2,33.0,7.1,972.7,81.1,1.6,0
27.5443,84.3962,13:50,2024-03-10,27.2,38.0,6.1,979.0,86.6,1.2,0
27.8561,85.9063,13:50,2024-03-10,18.3,47.0,6.9,831.1,66.0,5.0,0
27.8685,85.2132,13:50,2024-03-10,25.2,30.0,8.0,911.0,80.2,28.3,0
27.6232,85.7613,13:50,2024-03-10,18.7,44.0,9.4,826.9,65.0,2.2,0
28.1357,83.6176,13:50,2024-03-10,22.1,45.0,8.1,882.5,47.0,8.5,0
27.5354,84.398,13:50,2024-03-10,27.1,38.0,6.1,976.8,88.3,1.2,0
27.55,84.5667,13:50,2024-03-10,27.5,41.0,9.0,979.6,52.4,0.7,0
27.5148,84.6967,13:50,2024-03-10,27.1,38.0,10.1,967.7,85.6,1.4,0
27.5907,85.7878,13:50,2024-03-10,19.7,44.0,9.4,839.0,47.4,8.7,0
27.4174,84.6596,13:50,2024-03-10,24.9,43.0,10.8,947.7,55.5,3.2,0
27.4189,84.6695,13:50,2024-03-10,25.2,43.0,10.8,952.1,81.6,3.2,0
27.4085,84.6612,13:50,2024-03-10,24.6,45.0,11.0,955.0,83.7,0.8,0
27.41,84.6712,13:50,2024-03-10,24.3,45.0,11.0,951.8,55.8,3.2,0
27.6288,86.1911,13:50,2024-03-10,16.4,56.8,3.3,992.2,63.8,8.9,0
27.5685,85.823,13:50,2024-03-10,24.7,39.0,9.3,912.5,45.0,1.9,0
27.4405,85.3238,13:50,2024-03-10,22.8,40.0,10.5,921.9,59.2,2.0,0
27.5744,87.0155,13:50,2024-03-10,12.3,86.0,7.5,777.3,62.2,0.0,0
27.5757,87.0254,13:50,2024-03-10,10.2,86.0,7.5,751.2,54.5,0.7,0
27.4667,86.7638,13:50,2024-03-10,19.8,58.7,5.0,985.9,64.2,2.6,0
27.2332,85.3541,13:50,2024-03-10,25.8,34.0,10.2,951.4,45.1,2.2,0
27.3883,86.656,13:50,2024-03-10,20.5,54.4,4.2,1019.4,44.8,0.0,0
27.2892,86.0721,13:50,2024-03-10,25.8,57.9,4.7,987.0,42.6,0.3,0
27.2906,86.082,13:50,2024-03-10,23.9,56.6,3.4,980.2,41.2,3.8,0
27.1364,85.1952,13:50,2024-03-10,26.8,39.0,10.1,986.1,80.5,0.7,0
27.1276,85.1968,13:50,2024-03-10,26.9,37.0,6.2,986.6,45.1,0.7,0
27.3015,86.6996,13:50,2024-03-10,24.1,40.3,4.0,984.0,55.4,0.0,0
27.3029,86.7099,13:50,2024-03-10,22.8,51.0,2.8,1016.9,69.4,0.0,0
27.2926,86.7014,13:50,2024-03-10,24.5,46.2,2.8,1004.9,49.7,0.0,0
27.0152,85.6956,13:50,2024-03-10,26.6,47.9,4.9,985.8,68.6,0.1,0
27.0166,85.7055,13:50,2024-03-10,26.6,55.0,4.4,1013.6,46.4,0.1,0
27.018,85.7154,13:50,2024-03-10,26.6,41.5,1.2,985.7,55.6,0.1,0
27.0208,85.7351,13:50,2024-03-10,26.4,44.0,4.0,997.9,69.4,0.1,0
27.2719,87.8612,13:50,2024-03-10,23.8,39.0,5.8,906.7,59.4,0.0,0
27.2733,87.8721,13:50,2024-03-10,21.5,38.0,5.8,869.8,45.1,0.0,0
26.991,85.8588,13:50,2024-03-10,27.0,49.8,3.8,1005.1,84.7,0.3,0
26.9682,85.9544,13:50,2024-03-10,26.7,50.0,3.4,994.0,67.9,0.3,0
27.0561,86.7234,13:50,2024-03-10,26.6,38.0,9.7,964.7,61.9,4.3,0
27.1241,87.5731,13:50,2024-03-10,27.2,49.6,1.6,1001.9,63.3,0.2,0
29.8203,81.8449,13:51,2024-03-10,12.2,10.0,3.3,742.2,84.7,12.6,0
28.6351,80.6434,10:42,2024-03-11,22.3,66.0,2.7,982.1,56.0,14.7,0
28.6817,80.4778,10:42,2024-03-11,22.1,68.0,5.5,981.9,86.3,14.7,0
28.6306,80.6367,10:42,2024-03-11,22.3,66.0,2.7,982.1,43.5,14.7,0
28.6288,80.6481,10:42,2024-03-11,22.3,66.0,2.7,982.5,83.2,14.7,0
27.3238,84.9529,10:42,2024-03-11,25.1,39.0,3.1,954.0,66.8,2.3,0
29.7384,81.3723,10:42,2024-03-11,7.8,70.0,0.4,752.4,64.1,14.8,0
27.0146,85.7719,10:43,2024-03-11,25.8,41.8,2.5,1016.4,54.5,0.1,0
27.5399,84.5626,14:31,2024-03-11,29.4,34.0,5.2,978.8,56.3,0.7,0
27.0639,86.714,14:31,2024-03-11,30.1,40.0,8.4,976.5,67.5,2.5,0
27.5554,84.5613,14:31,2024-03-11,29.4,34.0,5.2,978.9,57.9,0.7,0
27.0625,86.7097,14:31,2024-03-11,29.0,40.0,8.4,958.3,47.6,2.5,0
27.0668,86.7311,21:39,2024-03-11,20.0,56.0,4.7,918.3,82.6,2.5,0
27.0127,85.7657,21:39,2024-03-11,21.5,50.0,2.8,1003.1,63.7,0.1,0
27.0114,85.7558,21:39,2024-03-11,21.6,60.0,4.2,1012.9,66.8,0.1,0
27.3071,87.8455,21:39,2024-03-11,17.4,78.0,1.6,903.8,62.3,0.0,0
27.7896,85.7942,21:40,2024-03-11,14.5,62.0,3.7,822.9,54.1,2.7,0
27.5582,85.7921,21:40,2024-03-11,14.4,71.0,7.8,869.1,43.0,2.5,0
27.2931,86.7026,21:40,2024-03-11,18.4,56.7,4.0,998.2,51.1,0.0,0
27.7636,84.6843,21:40,2024-03-11,19.3,60.0,3.8,942.7,87.4,15.2,0
28.2692,84.3489,21:40,2024-03-11,11.1,91.0,2.5,862.1,86.5,14.8,0
